restaurant,name,rating,time,comment,before,covid,after,period
Taco Bell,Southern Gypsy,1.0,2 years ago,"Chalupas were not fried, a dough like mess. No tomatoes and very little sour cream. Crunch wrap was more of a soggy wrap. Very disappointed.",0,1,0,covid
Taco Bell,David King,1.0,3 years ago,"Slow, disorganized, 5 patrons came in after I ordered, received their food and I was still waiting just for 1 burrito. Demanded my money in return and left. Would not recommend to stop and eat there.",1,0,0,before
Taco Bell,Jacob,4.0,a year ago,Too much jalepeno sauce on the quesadilla. Also some of the food was lukewarm.No mistakes on the order though.,0,0,1,post
Taco Bell,Rachel Bromley,4.0,5 years ago,"Taco Bell is a great Mexican food place! Good staff and variation of foods! The only thing I am not a fan of, is the runny, drippy grease that drips from the tacos while trying to eat it.",1,0,0,before
Taco Bell,K U,1.0,a year ago,Would have been cool to get the food I was charged for online. Got to the store at 5:08 PM and theres a sign that they are closed.,0,0,1,post
Taco Bell,Evelyn Reed,1.0,a year ago,For what you pay they might give you a little bit of meat in your order It is not not very good I would not  recommend The Taco Bell on East high street in Carlisle,0,0,1,post
Taco Bell,Jeff Bell,4.0,5 years ago,"Front staff were very helpful and in good spirits. Tables were clean, and idle chat from behind the counter was kept to a minimum. Would revisit this taco bell",1,0,0,before
Taco Bell,Melanie Myers,5.0,3 months ago,"It was awesome! Great People!Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5Recommended dishes
Chalupa Supreme

Parking space
Plenty of parking

Parking options
Free parking lot …More",0,0,1,post
Taco Bell,Hector Baez,1.0,a year ago,They ask for your order three times and still you recieve something else check your food before driving away very frustrating,0,0,1,post
Taco Bell,Harry M,5.0,a year ago,Quick service. Tacos were crunchy and loaded. Glad dining room was open.Dine in: Yes …More,0,0,1,post
Taco Bell,Ro Leake,4.0,2 months ago,New establishment clean and friendly.Food: 4/5  |  Service: 4/5  |  Atmosphere: 4/5 …More,0,0,1,post
Taco Bell,Nathan Winning,5.0,4 years ago,"Taco Bell is pretty standard.  This location, however, is above and beyond with quick friendly service and helpful employees who care you're satisfied.  Highly recommended.",1,0,0,before
Taco Bell,Holly Clements,4.0,3 years ago,I don't really expect much when I go to Taco Bell. Once or twice a year I feel like getting something other than a sandwich when looking for a quick bite.  I was not disappointed.,1,0,0,before
Taco Bell,Michelle Mathers,3.0,a year ago,"Ratio of meat to toppings on tacos was 1:6, very unbalanced. Staff was ill mannered with short answers with impatience.",0,0,1,post
Taco Bell,Casey Dick,5.0,2 years ago,Quick n good service. Never had a problem out of all my years eating in and using drive through,0,1,0,covid
Taco Bell,BreAnne Nileski,5.0,5 years ago,"The staff at this taco bell are amazing.  Always so kind, fast and helpful.  The food is always good and the store is always clean.  Impressive.",1,0,0,before
Taco Bell,ashley mckee,1.0,a year ago,Ordered online went to pick it up waited an hour to tell me they didn't have the potatoes I ordered then got home and the soda I ordered was diet and not regular.,0,0,1,post
Taco Bell,Lisa,5.0,4 years ago,"Stopped right at closing time and the staff were great, extremely friendly! Food was exactly what we ordered, considering my kids are picky and the place was clean!",1,0,0,before
Taco Bell,Conner Wurm,1.0,3 years ago,It sucks the food was all rong with no sour cream and put tomatoes in all my stuf and the stuf was cold. The customer service was horable  they would cuss and talk about people with the rong language all about it was horrible.,1,0,0,before
Taco Bell,JE S,3.0,5 years ago,"Service can be a little spotty.  They were ""closed"" the other morning due to cash registers being down, but when open, the food tastes as fresh as I expect.",1,0,0,before
Taco Bell,Jamie kauffman,5.0,5 years ago,Love this taco bell!! My food is always neatly prepared and wrapped to perfection. I will continue to come to this taco bell instead of Mechanicsburg. Great job taco bell team!!,1,0,0,before
Taco Bell,Caroline,2.0,a year ago,"Saw them drop a spatula on the floor, then pick it right up to continue using it on the grillBig ooof.",0,0,1,post
Taco Bell,Louis Greer,3.0,2 years ago,Good food. Great price. Super slow drive thru. Forgot sauces. Got foot correct.,0,1,0,covid
Taco Bell,Carissa Jeffrey,3.0,3 years ago,"The food was barely warm, I got two soft shell tacos with just meat and cheese, and my mom got a cheesy chicken quesadilla, there was barely any cheese or chicken in it . This visit was the worst experience I've had here",1,0,0,before
Taco Bell,Rory Johnson,3.0,3 years ago,They have messed up a few orders on not the cleanest. Other than that eveyone was nice and when they got it right the food was good.,1,0,0,before
Taco Bell,Ashley Cline,2.0,11 months ago,Got literally my entire order wrong and they charge for extras they never put on any of my extras,0,0,1,post
Taco Bell,Bradley Daron,1.0,a year ago,Portions have gotten ridiculously small...no more visiting this restaurant chain. They've all gotten that way. Pathetic!,0,0,1,post
Taco Bell,Raj vendor,1.0,7 years ago,We ordered a Mexican pizza and a burrito and this particular taco bell store charged extra price for the beans which were a substitute for Beaf. We used to order the same from Camp hill and lemoyne and they never charged extra price for beans.When we are paying the price for (burritto+beaf+black beans) . Technically we should get the substitute beaf in a separate. But its not the case here. Pay for 3 items and get only 2 items.We ordered a Mexican pizza and a burrito and this particular taco bell store charged extra price for the beans which were a substitute for Beaf. We used to order the same from Camp hill and lemoyne and they never charged extra price for …More,1,0,0,before
Taco Bell,Mitch Lu,4.0,3 years ago,"Always good food and service, but they almost always forget something in the bag so make sure you check before leaving.",1,0,0,before
